gene_id,gene_name,imp_target,syp_target,cluster_id,cluster_description,sypKO_l2fc,sypKO_padj
FBgn0283521,lola,TRUE,TRUE,Cluster III,Higher Syp binding,0.080340468,0.895852478
FBgn0261674,CG42709,TRUE,FALSE,Cluster III,Higher Syp binding,0.083428201,0.902049608
FBgn0002868,MtnA,TRUE,FALSE,Cluster III,Higher Syp binding,0.088670198,0.898313207
FBgn0260634,eIF4G2,FALSE,TRUE,Cluster III,Higher Syp binding,0.090607045,0.886384847
FBgn0261588,pdm3,FALSE,TRUE,Cluster III,Higher Syp binding,0.091497908,0.892772612
FBgn0259212,cno,TRUE,TRUE,Cluster III,Higher Syp binding,0.09155985,0.880344651
FBgn0010825,Gug,TRUE,TRUE,Cluster III,Higher Syp binding,0.093565804,0.873316135
FBgn0035677,CG13293,TRUE,TRUE,Cluster III,Higher Syp binding,0.097949691,0.860778373
FBgn0003612,Su(var)2-10,FALSE,TRUE,Cluster III,Higher Syp binding,0.100246068,0.834972716
FBgn0003321,sbr,FALSE,TRUE,Cluster III,Higher Syp binding,0.10443989100000001,0.81918877
FBgn0010583,dock,TRUE,TRUE,Cluster III,Higher Syp binding,0.106271557,0.823990634
FBgn0260400,elav,TRUE,TRUE,Cluster III,Higher Syp binding,0.111507015,0.868817178
FBgn0262743,Fs(2)Ket,TRUE,TRUE,Cluster III,Higher Syp binding,0.115479967,0.831475799
FBgn0015380,drl,TRUE,FALSE,Cluster III,Higher Syp binding,0.116086201,0.740829808
FBgn0023407,B4,FALSE,TRUE,Cluster III,Higher Syp binding,0.117586494,0.834972716
FBgn0003934,snRNA:U5:23D,FALSE,TRUE,Cluster III,Higher Syp binding,0.118496133,NA
FBgn0052423,shep,TRUE,TRUE,Cluster III,Higher Syp binding,0.121738181,0.877991622
FBgn0261885,osa,FALSE,TRUE,Cluster III,Higher Syp binding,0.123271878,0.840278098
FBgn0026575,hang,TRUE,TRUE,Cluster III,Higher Syp binding,0.126567827,0.852253501
FBgn0052767,CG32767,TRUE,TRUE,Cluster III,Higher Syp binding,0.128412122,0.862261549
FBgn0011817,nmo,TRUE,TRUE,Cluster III,Higher Syp binding,0.132905365,0.855160956
FBgn0011824,CG4038,FALSE,TRUE,Cluster III,Higher Syp binding,0.133474272,0.847088838
FBgn0031981,Megf8,FALSE,TRUE,Cluster III,Higher Syp binding,0.133932171,0.860926547
FBgn0020224,Cbl,TRUE,TRUE,Cluster III,Higher Syp binding,0.134637109,0.702280719
FBgn0028996,onecut,TRUE,TRUE,Cluster III,Higher Syp binding,0.138323195,0.733137363
FBgn0261823,Asx,FALSE,TRUE,Cluster III,Higher Syp binding,0.140170238,0.753379759
FBgn0040071,tara,FALSE,TRUE,Cluster III,Higher Syp binding,0.140758228,0.839211218
FBgn0082983,snoRNA:Psi28S-2626,FALSE,TRUE,Cluster III,Higher Syp binding,0.142048379,0.876839565
FBgn0039338,XNP,TRUE,FALSE,Cluster III,Higher Syp binding,0.142400817,0.69344032
FBgn0038165,Task6,TRUE,FALSE,Cluster III,Higher Syp binding,0.14479954,0.803675039
FBgn0051122,CG31122,TRUE,TRUE,Cluster III,Higher Syp binding,0.146141365,0.682570122
FBgn0265523,Smr,FALSE,TRUE,Cluster III,Higher Syp binding,0.147231689,0.847333566
FBgn0266557,kis,TRUE,TRUE,Cluster III,Higher Syp binding,0.148171464,0.81918877
FBgn0003520,stau,TRUE,TRUE,Cluster III,Higher Syp binding,0.153200028,0.815068528
FBgn0263847,snRNA:LU,FALSE,TRUE,Cluster III,Higher Syp binding,0.156958437,NA
FBgn0086663,snoRNA:Psi18S-1275,FALSE,TRUE,Cluster III,Higher Syp binding,0.162793186,0.860778373
FBgn0001169,H,TRUE,TRUE,Cluster III,Higher Syp binding,0.165595863,0.740829808
FBgn0026160,tna,TRUE,TRUE,Cluster III,Higher Syp binding,0.167618835,0.752154798
FBgn0010416,TH1,FALSE,TRUE,Cluster III,Higher Syp binding,0.168536681,0.706756637
FBgn0003334,Scm,FALSE,TRUE,Cluster III,Higher Syp binding,0.169724903,0.660315043
FBgn0011888,tRNA:Lys-CTT-1-3,FALSE,TRUE,Cluster III,Higher Syp binding,0.174150092,0.81918877
FBgn0005533,RpS17,FALSE,TRUE,Cluster III,Higher Syp binding,0.179034795,0.817595387
FBgn0034644,CG10082,FALSE,TRUE,Cluster III,Higher Syp binding,0.183728493,0.723778746
FBgn0000463,Dl,TRUE,TRUE,Cluster III,Higher Syp binding,0.18665595200000001,0.69358064
FBgn0001280,janA,FALSE,TRUE,Cluster III,Higher Syp binding,0.205784781,0.684955772
FBgn0036398,upSET,TRUE,TRUE,Cluster III,Higher Syp binding,0.205801932,0.770491179
FBgn0038504,Sur-8,FALSE,TRUE,Cluster III,Higher Syp binding,0.2070898,0.57469460000000006
FBgn0033636,tou,TRUE,TRUE,Cluster III,Higher Syp binding,0.210016338,0.723950038
FBgn0035106,rno,FALSE,TRUE,Cluster III,Higher Syp binding,0.211179762,0.755537948
FBgn0250754,CG42232,TRUE,FALSE,Cluster III,Higher Syp binding,0.215113109,0.605710688
FBgn0039064,CG4467,TRUE,TRUE,Cluster III,Higher Syp binding,0.215122265,0.546499842
FBgn0026083,tyf,TRUE,TRUE,Cluster III,Higher Syp binding,0.22290264,0.66991502
FBgn0086658,snoRNA:Psi28S-1180,FALSE,TRUE,Cluster III,Higher Syp binding,0.233439236,0.806046656
FBgn0010300,brat,TRUE,TRUE,Cluster III,Higher Syp binding,0.236641943,0.708424194
FBgn0040007,RpL38,FALSE,TRUE,Cluster III,Higher Syp binding,0.253456765,0.441917221
FBgn0003165,pum,TRUE,TRUE,Cluster III,Higher Syp binding,0.263429831,0.673707076
FBgn0051163,SKIP,TRUE,FALSE,Cluster III,Higher Syp binding,0.265706271,0.620155672
FBgn0283451,br,TRUE,TRUE,Cluster III,Higher Syp binding,0.266692143,0.691688299
FBgn0261599,RpS29,TRUE,TRUE,Cluster III,Higher Syp binding,0.266873099,0.558282652
FBgn0053182,Kdm4B,TRUE,TRUE,Cluster III,Higher Syp binding,0.269910103,0.608734999
FBgn0082962,snoRNA:Psi28S-3385a,FALSE,TRUE,Cluster III,Higher Syp binding,0.272697475,0.736884416
FBgn0015521,RpS21,FALSE,TRUE,Cluster III,Higher Syp binding,0.283150521,0.611050916
FBgn0036258,eIF3l,FALSE,TRUE,Cluster III,Higher Syp binding,0.298107353,0.25363696
FBgn0037021,CG11399,FALSE,TRUE,Cluster III,Higher Syp binding,0.306151842,0.511575791
FBgn0086655,jing,FALSE,TRUE,Cluster III,Higher Syp binding,0.306667964,0.522983559
FBgn0052676,stx,FALSE,TRUE,Cluster III,Higher Syp binding,0.310171314,0.594251735
FBgn0264273,Sema2b,FALSE,TRUE,Cluster III,Higher Syp binding,0.310773638,0.312794206
FBgn0019650,toy,FALSE,TRUE,Cluster III,Higher Syp binding,0.313364941,0.37300253
FBgn0041604,dlp,FALSE,TRUE,Cluster III,Higher Syp binding,0.317633909,0.338233985
FBgn0261811,pico,TRUE,TRUE,Cluster III,Higher Syp binding,0.322370363,0.502196839
FBgn0036007,path,FALSE,TRUE,Cluster III,Higher Syp binding,0.325351013,0.414358316
FBgn0003938,snRNA:U5:63BC,FALSE,TRUE,Cluster III,Higher Syp binding,0.330572337,0.690524562
FBgn0019990,Gcn2,FALSE,TRUE,Cluster III,Higher Syp binding,0.339593408,0.338634818
FBgn0035903,CG6765,FALSE,TRUE,Cluster III,Higher Syp binding,0.343703546,0.306588803
FBgn0085432,pan,TRUE,TRUE,Cluster III,Higher Syp binding,0.356803607,0.39897194
FBgn0010113,hdc,TRUE,TRUE,Cluster III,Higher Syp binding,0.398854678,0.496507113
FBgn0260484,HIP,FALSE,TRUE,Cluster III,Higher Syp binding,0.414115887,0.105110618
FBgn0037328,RpL35A,FALSE,TRUE,Cluster III,Higher Syp binding,0.436084114,0.469355931
FBgn0263873,sick,TRUE,FALSE,Cluster III,Higher Syp binding,0.438103072,0.335878586
FBgn0036824,CG3902,FALSE,TRUE,Cluster III,Higher Syp binding,0.442175304,0.390371157
FBgn0004187,snRNA:U1:95Cc,FALSE,TRUE,Cluster III,Higher Syp binding,0.453354988,0.545732906
FBgn0065098,RNaseMRP:RNA,FALSE,TRUE,Cluster III,Higher Syp binding,0.472432739,0.214224612
FBgn0263470,snoRNA:Tudor-SN-a,FALSE,TRUE,Cluster III,Higher Syp binding,0.477956118,0.189004322
FBgn0086669,snoRNA:Psi18S-841a,FALSE,TRUE,Cluster III,Higher Syp binding,0.484697093,0.483193555
FBgn0082974,snoRNA:Psi28S-3305c,FALSE,TRUE,Cluster III,Higher Syp binding,0.626065356,0.257370565
FBgn0046696,RNaseP:RNA,FALSE,TRUE,Cluster III,Higher Syp binding,0.673339022,0.008064724
FBgn0065048,snoRNA:U3:54Aa,FALSE,TRUE,Cluster III,Higher Syp binding,0.762965488,0.201014061
FBgn0086665,snoRNA:Psi18S-1377a,FALSE,TRUE,Cluster III,Higher Syp binding,0.840840815,0.008487789
FBgn0028991,seq,TRUE,TRUE,Cluster III,Higher Syp binding,NA,NA
FBgn0050297,tRNA:Ile-AAT-1-2,FALSE,TRUE,Cluster III,Higher Syp binding,NA,NA
FBgn0266445,CG45075,FALSE,TRUE,Cluster III,Higher Syp binding,NA,NA
FBgn0003943,Ubi-p63E,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.989731409,0.013407578
FBgn0032230,lft,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.861643954,0.043272961
FBgn0086254,CG6084,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.79726697,0.087105128
FBgn0000261,Cat,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.724247959,0.00144515
FBgn0036537,CG18081,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.657843197,0.077535332
FBgn0036918,Pfdn6,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.639766489,0.156990284
FBgn0267665,lncRNA:CR46003,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.599652456,0.335436298
FBgn0013749,Arf102F,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.58961718,0.335436298
FBgn0040005,CG17883,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.570901158,0.204594436
FBgn0030703,MSBP,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.565923845,0.259014434
FBgn0028691,Rpn9,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.549933576,0.390978388
FBgn0051715,CG31715,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.54783499,0.390823267
FBgn0032949,Lamp1,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.496181481,0.439950752
FBgn0001124,Got1,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.462781714,0.320734724
FBgn0267398,Yeti,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.450602406,0.348421303
FBgn0032986,CG3262,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.445567832,0.062531075
FBgn0262954,Rpb12,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.42785484,0.351473268
FBgn0036763,TrpRS-m,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.402199205,0.229390944
FBgn0086768,Pcmt,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.401827006,0.217527029
FBgn0026150,ApepP,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.401482824,0.588945239
FBgn0027549,Nulp1,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.397977755,0.185352297
FBgn0053170,CG33170,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.39629349,0.30922521
FBgn0037533,CD98hc,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.395493913,0.473139899
FBgn0035370,Non2,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.395013629,0.464585302
FBgn0035631,Txl,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.392381629,0.506755263
FBgn0025571,SF1,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.389655188,0.11578228
FBgn0053303,CG33303,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.381761164,0.453903102
FBgn0261403,sxc,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.36919383,0.560235421
FBgn0033886,Rpn13,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.366271377,0.34388957
FBgn0250868,CG42239,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.364354513,0.425144105
FBgn0033005,CG3107,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.361421143,0.473150193
FBgn0260799,p120ctn,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.349112953,0.5702373
FBgn0250753,kra,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.341848876,0.601446815
FBgn0024804,Dbp80,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.32984452,0.516297596
FBgn0027066,Eb1,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.320415572,0.526078278
FBgn0032725,Nedd8,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.300859197,0.485845543
FBgn0010217,ATPsynbeta,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.289051076,0.692116182
FBgn0026533,Dek,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.28624263,0.486504918
FBgn0011747,Ank,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.2838105,0.593612917
FBgn0002638,Rcc1,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.278330946,0.494493852
FBgn0010612,ATPsynG,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.271745527,0.582639401
FBgn0004926,eIF2beta,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.268242101,0.464499565
FBgn0032859,Arpc2,TRUE,FALSE,Cluster IV,Higher Syp binding,-0.26363152,0.620155672
FBgn0019972,Drice,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.26041412,0.728180689
FBgn0035232,CG12099,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.24877463,0.550680001
FBgn0039790,CG2246,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.236398448,0.659223533
FBgn0000239,bur,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.236184971,0.635093219
FBgn0259214,PMCA,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.232307898,0.68566231
FBgn0000150,awd,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.21962539,0.591235737
FBgn0034654,eIF3k,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.212437853,0.613991027
FBgn0016691,ATPsynO,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.208977356,0.684809899
FBgn0083121,Uhg7,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.206222165,0.809551611
FBgn0035987,Cpsf5,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.203626283,0.618419556
FBgn0069923,CG41128,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.194327556,0.782351461
FBgn0031534,Snx1,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.172867077,0.775221058
FBgn0028579,phtf,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.17117935,0.700366056
FBgn0262614,pyd,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.170463541,0.800498286
FBgn0030366,Usp7,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.16759234,0.617041143
FBgn0039802,dj-1beta,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.165725518,0.821932543
FBgn0022361,Pur-alpha,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.152057658,0.711381065
FBgn0035993,Nf-YA,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.151787882,0.808788599
FBgn0016726,RpL29,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.132973175,0.845938192
FBgn0027081,ThrRS,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.111579504,0.889855796
FBgn0023177,Pp4-19C,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.099658224,0.822505779
FBgn0033391,CG8026,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.093932641,0.920408779
FBgn0263466,snoRNA:lola-a,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.088551642,0.927898904
FBgn0035111,Dis3l2,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.084560812,0.867159766
FBgn0017545,RpS3A,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.080601472,0.84827505
FBgn0284243,betaTub56D,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.073113951,0.902433973
FBgn0051712,CG31712,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.071255971,0.91398931
FBgn0030693,CG8974,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.066870387,0.909998046
FBgn0000546,EcR,TRUE,TRUE,Cluster IV,Higher Syp binding,-0.061373012,0.9154493
FBgn0053222,CR33222,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.058623419,NA
FBgn0033624,CG12384,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.050006736,0.939627381
FBgn0030608,Lsd-2,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.044281564,0.928134199
FBgn0033688,Prp8,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.042316065,0.928134199
FBgn0040009,CG17490,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.026219089,NA
FBgn0040206,krz,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.022554415,0.960423974
FBgn0266694,lncRNA:CR45184,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.018258939,NA
FBgn0015268,Nap1,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.011855204,0.98499643
FBgn0086676,spin,FALSE,TRUE,Cluster IV,Higher Syp binding,-0.008137036,0.988561295
FBgn0035285,CG12025,FALSE,TRUE,Cluster IV,Higher Syp binding,-2.99526e-5,0.999836068
FBgn0083012,snoRNA:Psi28S-1135a,FALSE,TRUE,Cluster IV,Higher Syp binding,0.002914608,0.996645063
FBgn0030502,tth,FALSE,TRUE,Cluster IV,Higher Syp binding,0.01799535,0.977808652
FBgn0267861,Maf1,FALSE,TRUE,Cluster IV,Higher Syp binding,0.027076658,0.954909232
FBgn0052528,parvin,FALSE,TRUE,Cluster IV,Higher Syp binding,0.027797778,0.967456252
FBgn0086904,Nacalpha,FALSE,TRUE,Cluster IV,Higher Syp binding,0.032624982,0.947984822
FBgn0003274,RpLP2,FALSE,TRUE,Cluster IV,Higher Syp binding,0.032687198,0.971143483
FBgn0278598,lncRNA:CR46268,FALSE,TRUE,Cluster IV,Higher Syp binding,0.035177296,0.96199018
FBgn0265998,Doa,FALSE,TRUE,Cluster IV,Higher Syp binding,0.045174912,0.956387993
FBgn0285952,eEF5,FALSE,TRUE,Cluster IV,Higher Syp binding,0.062634623,0.898313207
FBgn0260794,ctrip,TRUE,TRUE,Cluster IV,Higher Syp binding,0.070945188,0.908915718
FBgn0042132,CG18809,FALSE,TRUE,Cluster IV,Higher Syp binding,0.073478092,0.914111256
FBgn0032482,Pect,FALSE,TRUE,Cluster IV,Higher Syp binding,0.073921404,0.893191993
FBgn0003942,RpS27A,FALSE,TRUE,Cluster IV,Higher Syp binding,0.089015367,0.877627799
FBgn0003302,rux,FALSE,TRUE,Cluster IV,Higher Syp binding,0.094368597,0.860832872
FBgn0041184,Socs36E,FALSE,TRUE,Cluster IV,Higher Syp binding,0.112872228,0.781338077
FBgn0020306,dom,TRUE,TRUE,Cluster IV,Higher Syp binding,0.134441259,0.829505328
FBgn0020386,Pdk1,FALSE,TRUE,Cluster IV,Higher Syp binding,0.135329173,0.804028152
FBgn0033912,RpS23,FALSE,TRUE,Cluster IV,Higher Syp binding,0.139799688,0.818200325
FBgn0267978,ap,FALSE,TRUE,Cluster IV,Higher Syp binding,0.161173645,0.714614689
FBgn0039300,RpS27,FALSE,TRUE,Cluster IV,Higher Syp binding,0.165211114,0.825767994
FBgn0039406,RpL34a,FALSE,TRUE,Cluster IV,Higher Syp binding,0.173060234,0.715996319
FBgn0032518,RpL24,TRUE,TRUE,Cluster IV,Higher Syp binding,0.198261598,0.68010849
FBgn0003941,RpL40,FALSE,TRUE,Cluster IV,Higher Syp binding,0.206087813,0.703638378
FBgn0024733,RpL10,FALSE,TRUE,Cluster IV,Higher Syp binding,0.209142065,0.59671446
FBgn0036237,viaf,FALSE,TRUE,Cluster IV,Higher Syp binding,0.223807384,0.593023333
FBgn0003517,sta,FALSE,TRUE,Cluster IV,Higher Syp binding,0.229120624,0.762947094
FBgn0026239,gukh,FALSE,TRUE,Cluster IV,Higher Syp binding,0.238189737,0.640637063
FBgn0004867,RpS2,FALSE,TRUE,Cluster IV,Higher Syp binding,0.243429749,0.717454162
FBgn0015834,eIF3i,FALSE,TRUE,Cluster IV,Higher Syp binding,0.245842274,0.365642374
FBgn0003651,svp,FALSE,TRUE,Cluster IV,Higher Syp binding,0.254041587,0.613991027
FBgn0010408,RpS9,FALSE,TRUE,Cluster IV,Higher Syp binding,0.257291056,0.711820598
FBgn0003716,tkv,FALSE,TRUE,Cluster IV,Higher Syp binding,0.26459697,0.39323213
FBgn0037686,RpL34b,FALSE,TRUE,Cluster IV,Higher Syp binding,0.26847662,0.723950038
FBgn0050410,Rpi,FALSE,TRUE,Cluster IV,Higher Syp binding,0.270364213,0.600298575
FBgn0064225,RpL5,FALSE,TRUE,Cluster IV,Higher Syp binding,0.278327971,0.520834679
FBgn0023170,RpL39,FALSE,TRUE,Cluster IV,Higher Syp binding,0.28730427,0.609941938
FBgn0032987,RpL21,FALSE,TRUE,Cluster IV,Higher Syp binding,0.294696972,0.617041143
FBgn0024321,NK7.1,FALSE,TRUE,Cluster IV,Higher Syp binding,0.300885321,0.5050944
FBgn0263460,snoRNA:CG31191-a,FALSE,TRUE,Cluster IV,Higher Syp binding,0.30398208,0.677945702
FBgn0000100,RpLP0,FALSE,TRUE,Cluster IV,Higher Syp binding,0.306773365,0.614011922
FBgn0002579,RpL36,FALSE,TRUE,Cluster IV,Higher Syp binding,0.31222969,0.594826441
FBgn0014455,Ahcy,FALSE,TRUE,Cluster IV,Higher Syp binding,0.316586037,0.296507411
FBgn0035422,RpL28,FALSE,TRUE,Cluster IV,Higher Syp binding,0.319827713,0.649607111
FBgn0036825,RpL26,FALSE,TRUE,Cluster IV,Higher Syp binding,0.323204487,0.672169045
FBgn0261596,RpS24,FALSE,TRUE,Cluster IV,Higher Syp binding,0.324428931,0.615861157
FBgn0039713,RpS8,FALSE,TRUE,Cluster IV,Higher Syp binding,0.330748972,0.594109531
FBgn0025582,eIF3e,FALSE,TRUE,Cluster IV,Higher Syp binding,0.336391517,0.161433576
FBgn0082954,snoRNA:Psi28S-3571,FALSE,TRUE,Cluster IV,Higher Syp binding,0.340076844,0.666684927
FBgn0017579,RpL14,FALSE,TRUE,Cluster IV,Higher Syp binding,0.341813874,0.47814259
FBgn0019661,lncRNA:roX1,FALSE,TRUE,Cluster IV,Higher Syp binding,0.344416003,0.420822608
FBgn0003997,hid,FALSE,TRUE,Cluster IV,Higher Syp binding,0.34558145,0.489775625
FBgn0010412,RpS19a,FALSE,TRUE,Cluster IV,Higher Syp binding,0.3487108,0.554385269
FBgn0039857,RpL6,FALSE,TRUE,Cluster IV,Higher Syp binding,0.350237094,0.565971847
FBgn0038834,RpS30,FALSE,TRUE,Cluster IV,Higher Syp binding,0.352331291,0.604919888
FBgn0285948,RpL27A,FALSE,TRUE,Cluster IV,Higher Syp binding,0.353819527,0.564002312
FBgn0263593,Lpin,FALSE,TRUE,Cluster IV,Higher Syp binding,0.364971095,0.160616957
FBgn0010409,RpL18A,FALSE,TRUE,Cluster IV,Higher Syp binding,0.369995688,0.508137743
FBgn0039757,RpS7,FALSE,TRUE,Cluster IV,Higher Syp binding,0.371817215,0.508137743
FBgn0028697,RpL15,FALSE,TRUE,Cluster IV,Higher Syp binding,0.377118471,0.359702653
FBgn0014026,RpL7A,FALSE,TRUE,Cluster IV,Higher Syp binding,0.379914539,0.522646807
FBgn0020618,Rack1,FALSE,TRUE,Cluster IV,Higher Syp binding,0.382645745,0.427194521
FBgn0005593,RpL7,FALSE,TRUE,Cluster IV,Higher Syp binding,0.38862046,0.37300253
FBgn0261592,RpS6,FALSE,TRUE,Cluster IV,Higher Syp binding,0.392276372,0.521023175
FBgn0033699,RpS11,FALSE,TRUE,Cluster IV,Higher Syp binding,0.392904062,0.41053916
FBgn0086671,snoRNA:Psi28S-2876,FALSE,TRUE,Cluster IV,Higher Syp binding,0.404848742,0.613118172
FBgn0285950,RpL19,FALSE,TRUE,Cluster IV,Higher Syp binding,0.408864644,0.49144679
FBgn0013325,RpL11,TRUE,TRUE,Cluster IV,Higher Syp binding,0.416341532,0.486504918
FBgn0002593,RpLP1,FALSE,TRUE,Cluster IV,Higher Syp binding,0.417348329,0.478448605
FBgn0037351,RpL13A,FALSE,TRUE,Cluster IV,Higher Syp binding,0.431978171,0.363378798
FBgn0036213,RpL10Ab,FALSE,TRUE,Cluster IV,Higher Syp binding,0.454700837,0.271456932
FBgn0261602,RpL8,FALSE,TRUE,Cluster IV,Higher Syp binding,0.459708422,0.471176309
FBgn0000559,eEF2,FALSE,TRUE,Cluster IV,Higher Syp binding,0.494916355,0.072671192
FBgn0035753,RpL18,FALSE,TRUE,Cluster IV,Higher Syp binding,0.505415181,0.372100992
FBgn0285949,RpL31,FALSE,TRUE,Cluster IV,Higher Syp binding,0.524825155,0.238936966
FBgn0026372,RpL23A,FALSE,TRUE,Cluster IV,Higher Syp binding,0.532089068,0.119889117
FBgn0263462,snoRNA:Dek-a,FALSE,TRUE,Cluster IV,Higher Syp binding,0.597598432,0.390371157
FBgn0002626,RpL32,FALSE,TRUE,Cluster IV,Higher Syp binding,0.705924036,0.056100726
FBgn0001234,lncRNA:Hsromega,FALSE,TRUE,Cluster IV,Higher Syp binding,0.716699229,0.152466213
FBgn0259789,zld,TRUE,TRUE,Cluster IV,Higher Syp binding,1.053039753,0.005990688
FBgn0001223,Hsp22,FALSE,TRUE,Cluster IV,Higher Syp binding,NA,NA
FBgn0001228,CG4456,FALSE,TRUE,Cluster IV,Higher Syp binding,NA,NA
FBgn0013702,mt:tRNA:Pro-TGG,FALSE,TRUE,Cluster IV,Higher Syp binding,NA,NA
FBgn0026063,KP78b,FALSE,TRUE,Cluster IV,Higher Syp binding,NA,NA
FBgn0026064,KP78a,FALSE,TRUE,Cluster IV,Higher Syp binding,NA,NA
FBgn0266486,CG45085,FALSE,TRUE,Cluster IV,Higher Syp binding,NA,NA
FBgn0033725,Cpr49Ac,FALSE,TRUE,Cluster V,Peak L2 Syp binding,-2.194181986,6.0440200000000006e-18
FBgn0266084,Fhos,FALSE,TRUE,Cluster V,Peak L2 Syp binding,-1.615438968,4.22744e-13
FBgn0034468,Obp56a,FALSE,TRUE,Cluster V,Peak L2 Syp binding,-1.384255205,0.00198154
FBgn0051324,CG31324,FALSE,TRUE,Cluster V,Peak L2 Syp binding,-0.994943724,4.50558e-4
FBgn0036951,CG7017,TRUE,TRUE,Cluster V,Peak L2 Syp binding,-0.730415764,0.104759536
FBgn0039897,CG1674,FALSE,TRUE,Cluster V,Peak L2 Syp binding,-0.707388015,0.08705809
