gene_id,gene_name,baseMean,log2FoldChange,lfcSE,stat,padj,syp_target,imp_target,RBP_target,cluster_id,cluster_description,cluster_code,gene_biotype,label,label_colour_id,exp
FBgn0039113,udt,413.4955887,-0.041109044,0.187544274,-0.219177189,0.943006092,TRUE,TRUE,Co-target,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0259229,CG42329,1.289863141,-0.040837406,0.197323605,-0.208102374,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029912,CG4557,1061.613207,-0.040750763,0.177781636,-0.229221018,0.940377905,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035170,dpr20,498.9580472,-0.040709885,0.18686311,-0.217872641,0.943365708,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030673,CG15601,144.6771573,-0.04069426,0.220392937,-0.184627447,0.95203801,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0025839,ND-B14.5A,127.4920463,-0.04064876,0.228810719,-0.177671359,0.954909232,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032480,Edem2,767.6474652,-0.040646558,0.148831889,-0.273107011,0.929670087,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0013750,Arf51F,842.8678098,-0.040518969,0.159145988,-0.254600296,0.934199956,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0052333,CG32333,1643.762575,-0.040503505,0.187459866,-0.216069801,0.943993332,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030802,DENR,219.9943473,-0.040484263,0.242672064,-0.166803727,0.958842853,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037855,CG6621,1768.308208,-0.040470349,0.167006634,-0.242331337,0.938664246,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038516,P5cr-2,15.5215475,-0.040346196,0.32408863,-0.124576185,0.97050217,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0000289,cg,6599.873834,-0.040278024,0.132959345,-0.30293607,0.922333369,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0005638,slbo,5.681977263,-0.040268099,0.319054722,-0.126595294,0.970426205,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267799,CR46124,3.086037915,-0.040238293,0.277536903,-0.146022586,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037016,CG13252,257.9426042,-0.040172917,0.17217506,-0.233318281,0.940190002,TRUE,FALSE,Syp target only,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029667,Gas8,11.18384213,-0.040168219,0.328473753,-0.12251637,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033047,CG7882,1.263877443,-0.040155023,0.172215445,-0.233533613,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0086030,Me18S-G393,1.263877443,-0.040155023,0.172215445,-0.233533613,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032139,CG13116,2.291702837,-0.040119188,0.248533469,-0.160170606,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034454,CG15120,1.334561585,-0.039992909,0.174761593,-0.229141843,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266186,Vamp7,422.7458256,-0.039981544,0.179609748,-0.222601449,0.942434637,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033988,pcs,1154.973939,-0.0398334,0.155900343,-0.255509905,0.93387851,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0010388,Dro,0.894130908,-0.039698813,0.174995684,-0.231106232,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0015789,Rab10,1323.635538,-0.039656967,0.186353937,-0.21280384,0.945371498,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0001147,gsb-n,43.00967773,-0.039647043,0.293921809,-0.135009165,0.969007112,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0260657,CG42540,1403.071535,-0.039607625,0.169500288,-0.233675404,0.940190002,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0086034,Me28S-G2743,0.895036565,-0.03953237,0.175016614,-0.230166681,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0259962,Sfp33A1,0.895036565,-0.03953237,0.175016614,-0.230166681,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0027608,CG2082,174.5963766,-0.039497973,0.205173733,-0.1925141,0.949297708,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0031540,Pif1,107.932027,-0.039435059,0.295677406,-0.133268576,0.969633719,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052177,Ndfip,405.9138518,-0.039412761,0.1927777,-0.204428307,0.947673139,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036518,RhoGAP71E,4113.266046,-0.039312299,0.198024241,-0.198525714,0.94841896,FALSE,TRUE,Imp target only,Cluster VI,Other,Other,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0030247,CG15208,1.964133705,-0.039266237,0.257461866,-0.152846623,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038083,Ugt37A3,5.589379144,-0.039174985,0.317853199,-0.122981099,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265876,CR44665,2.024973654,-0.039173417,0.23361532,-0.168962952,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0058005,CR40005,3.78341697,-0.039145253,0.276742203,-0.140373043,0.967456252,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038208,CG14355,3.607958041,-0.039117263,0.251480488,-0.157339703,0.961277645,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052756,CG32756,343.6987905,-0.039096805,0.194219343,-0.201284226,0.948206814,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0050201,tRNA:Ser-TGA-1-1,0.928774724,-0.038767746,0.140478334,-0.276345358,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266379,CR45021,0.928774724,-0.038767746,0.140478334,-0.276345358,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0283510,Pal1,813.7254407,-0.038626551,0.162225772,-0.238102214,0.939627381,TRUE,FALSE,Syp target only,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0033317,CG8635,802.4637838,-0.038430515,0.1861728,-0.206426989,0.947253266,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085387,shakB,1452.848718,-0.038339086,0.265992973,-0.144144066,0.966262528,FALSE,TRUE,Imp target only,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0041241,Gr47b,24.87561583,-0.038321692,0.319363461,-0.120211117,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037250,CG1074,194.5251846,-0.038307976,0.197597555,-0.193874028,0.949177513,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0050021,metro,1006.115601,-0.03825581,0.175695689,-0.217745968,0.943365708,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0260779,GatA,145.6854726,-0.038209719,0.211476405,-0.18065429,0.953956478,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0010660,Nup214,2068.374424,-0.038001884,0.1580802,-0.240395924,0.938937148,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037749,CG9471,94.65797179,-0.03797662,0.249062444,-0.152478042,0.96216204,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0000180,bib,557.5117109,-0.037890339,0.164750243,-0.229977724,0.940206215,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039202,CG13622,1.270238143,-0.037798515,0.204595821,-0.188270435,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264373,CR43825,16.38949412,-0.037761574,0.328441789,-0.115312062,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030460,Coq5,97.23847088,-0.037697069,0.228259034,-0.16513919,0.959319711,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085370,Pde11,1483.526973,-0.037658128,0.178869674,-0.210538296,0.946279039,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267567,CR45907,28.4070916,-0.037625897,0.309013262,-0.121676853,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035604,Ir64a,1.197532251,-0.037624952,0.19614571,-0.19016971,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0016059,Sema1b,1859.169892,-0.037620121,0.162891877,-0.230952055,0.940206215,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0038601,CG18600,130.7678457,-0.037604465,0.291636808,-0.128870798,0.97028989,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034437,CG10051,6.355629689,-0.037543461,0.32232813,-0.116788914,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0041183,Tep1,42.43367684,-0.037537332,0.325310546,-0.115223254,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264482,CR43890,18.86653525,-0.037473343,0.328851637,-0.114117605,0.97160488,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0031894,CG4496,67.76568317,-0.037463346,0.242654126,-0.154345575,0.96199018,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0019938,RpI1,704.006029,-0.037283823,0.189433144,-0.196807196,0.9488586,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264962,Pcf11,6663.651013,-0.037248631,0.191540024,-0.194471537,0.948976763,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0285910,VhaAC39-1,834.0001068,-0.037114914,0.213995186,-0.173432604,0.956387993,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267513,28SrRNA-Psi:CR45853,136.4260895,-0.037053144,0.292090095,-0.126784934,0.970426205,TRUE,FALSE,Syp target only,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,pseudogene,NA,3,Syp KO L3 brain RNA-seq
FBgn0263006,SERCA,2600.68596,-0.037052562,0.145650638,-0.254395367,0.934285004,TRUE,TRUE,Co-target,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0025629,CG4045,175.9904153,-0.03702663,0.196606076,-0.188330834,0.95054657,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030768,CG9723,201.9670036,-0.037011098,0.216511663,-0.170911497,0.956821112,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038814,CG15923,32.80905873,-0.03699654,0.314567201,-0.117510756,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0005674,GluProRS,2195.723533,-0.036985032,0.15250331,-0.242519136,0.938664246,TRUE,FALSE,Syp target only,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0265185,CG44250,0.91556722,-0.036948073,0.16131335,-0.230234221,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0024833,AP-1mu,681.9157086,-0.036900351,0.239069433,-0.154339411,0.96199018,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0040653,IM4,1.008509653,-0.036810619,0.141569899,-0.265397884,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035357,MEP-1,74.30695325,-0.036783741,0.262461964,-0.140179459,0.967456252,FALSE,TRUE,Imp target only,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0003882,tub,894.2265708,-0.036769284,0.139458602,-0.26365904,0.932287424,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0039752,CG15530,2.320054599,-0.036648361,0.250809428,-0.146509557,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0038136,CG8774,0.910329207,-0.036641036,0.17535554,-0.213754141,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0058068,CR40068,0.910329207,-0.036641036,0.17535554,-0.213754141,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267755,CR46086,0.910329207,-0.036641036,0.17535554,-0.213754141,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035044,CG3663,24.83074429,-0.036629828,0.319402918,-0.11446576,0.971472742,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052040,CG32040,2.338099007,-0.036620794,0.217772856,-0.168862953,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035392,CG1271,146.1662392,-0.036609572,0.210850054,-0.173640526,0.956387993,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0028484,Ack,1516.048269,-0.036600638,0.17728298,-0.206455843,0.947253266,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0000662,fl(2)d,2300.489579,-0.036562532,0.160001257,-0.228516546,0.940709996,TRUE,FALSE,Syp target only,N/A,N/A,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0263626,CR43635,5.752506426,-0.036462617,0.303310301,-0.121090092,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0024249,cato,0.53512763,-0.036440703,0.136170208,-0.268625692,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036070,CG8072,0.53512763,-0.036440703,0.136170208,-0.268625692,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0053721,CG33721,0.53512763,-0.036440703,0.136170208,-0.268625692,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0250832,Dup99B,0.53512763,-0.036440703,0.136170208,-0.268625692,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0262365,CG43063,0.53512763,-0.036440703,0.136170208,-0.268625692,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265614,CR44432,0.53512763,-0.036440703,0.136170208,-0.268625692,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265999,CR44773,0.53512763,-0.036440703,0.136170208,-0.268625692,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029948,CheA7a,0.534221972,-0.036410114,0.136112079,-0.268512056,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032898,CR9337,0.534221972,-0.036410114,0.136112079,-0.268512056,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052383,sphinx1,0.534221972,-0.036410114,0.136112079,-0.268512056,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264378,CR43830,0.534221972,-0.036410114,0.136112079,-0.268512056,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265992,CR44767,0.534221972,-0.036410114,0.136112079,-0.268512056,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0004841,TkR86C,119.0383784,-0.036278797,0.23571738,-0.153865664,0.96199018,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0040355,CG3526,2.657965879,-0.036241085,0.237855713,-0.152597985,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0278608,Dsp1,4644.455951,-0.03622436,0.127328222,-0.284496535,0.927613607,TRUE,TRUE,Co-target,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0039740,ZIPIC,172.9450887,-0.036197018,0.209512308,-0.172745923,0.956387993,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0011661,Moe,7384.451998,-0.036104158,0.157041836,-0.229902768,0.940206215,TRUE,TRUE,Co-target,Cluster I,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0030034,CG10555,3852.702513,-0.03610223,0.156751813,-0.230316555,0.940206215,TRUE,FALSE,Syp target only,Cluster III,"Higher Syp
binding",High_Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0038750,CG4465,1.254039844,-0.03603981,0.189929431,-0.192637077,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0029965,Ir7b,0.925909368,-0.035957932,0.15680653,-0.234740662,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032692,IFT46,0.925909368,-0.035957932,0.15680653,-0.234740662,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039930,CG11077,66.5549437,-0.03595502,0.306273914,-0.117264448,0.971143483,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085789,CR41506,1.937593258,-0.03595246,0.236912238,-0.150266274,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0015583,Acp29AB,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039440,TwdlJ,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052330,tRNA:Glu-CTC-3-1,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0052644,Mur11Da,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265363,CR44304,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265670,CG44477,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0265764,CR44571,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266816,CR45278,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267155,CR45595,0.518929331,-0.035913111,0.135113672,-0.266562478,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0027786,Mtch,795.0553945,-0.035864528,0.176346527,-0.203368603,0.947673139,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0085405,CG34376,793.8892745,-0.035825937,0.210628522,-0.170101765,0.957229947,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0014127,barr,635.2532781,-0.035571192,0.245605531,-0.144815241,0.965879742,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0010435,emp,97.19051455,-0.035542016,0.251780744,-0.141151633,0.967456252,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037517,CG10086,1.630147079,-0.035491411,0.216127734,-0.166914665,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0267671,CR46007,1.630147079,-0.035491411,0.216127734,-0.166914665,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0026755,Ugt37B1,0.878838266,-0.035464111,0.157719289,-0.228145294,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0020503,CLIP-190,1789.974451,-0.035342039,0.189289763,-0.186710383,0.950896416,TRUE,TRUE,Co-target,Cluster V,"Peak L2 Syp
binding",Peak_L2Syp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0032726,CG10621,6.660997325,-0.035325818,0.317676572,-0.110655695,0.973490276,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0036090,CG8009,100.2891558,-0.035324166,0.220856677,-0.159952829,0.960699724,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0035023,ITP,934.3162856,-0.035286537,0.145565504,-0.242412855,0.938664246,FALSE,TRUE,Imp target only,Cluster II,"Higher Imp
binding",High_Imp,protein_coding,NA,3,Syp KO L3 brain RNA-seq
FBgn0003885,alphaTub84D,1795.033079,-0.035260027,0.157952856,-0.223232798,0.94215962,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0040942,CG12643,478.9557637,-0.035250364,0.180536548,-0.195241399,0.948976763,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039319,CG13659,8.430842088,-0.03522241,0.328059176,-0.107271773,0.974674834,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0051909,CG31909,2.277877196,-0.035205298,0.267104392,-0.131790885,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0039045,CG17119,93.09785054,-0.035077636,0.248940922,-0.140869933,0.967456252,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0032793,CG10189,101.6378729,-0.035040677,0.231560784,-0.151297522,0.962795348,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0261503,CR42651,71.04221076,-0.035037052,0.324310812,-0.108162368,0.974211936,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0030687,RpIIIC160,649.0334481,-0.034925878,0.166660883,-0.209557054,0.946619514,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034826,CG13544,0.863258105,-0.034913001,0.174142719,-0.20297283,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264351,CR43807,0.863258105,-0.034913001,0.174142719,-0.20297283,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0264710,CR43979,0.863258105,-0.034913001,0.174142719,-0.20297283,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266643,CR45150,0.863258105,-0.034913001,0.174142719,-0.20297283,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0266967,CR45418,1.23273741,-0.034880136,0.171210152,-0.201490552,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0037565,CG9626,18.96069855,-0.034872059,0.328669705,-0.106363504,0.974683096,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0033607,CG9062,653.2307409,-0.034782171,0.177980806,-0.195419027,0.948976763,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
FBgn0034840,CG3124,0.864163762,-0.034746987,0.174165295,-0.202032224,NA,FALSE,FALSE,non-target,NA,NA,NA,NA,NA,3,Syp KO L3 brain RNA-seq
